id,nome,selecionada,tema
10343,"Domicílios particulares permanentes ocupados e moradores em domicílios particulares permanentes ocupados em setores censitários selecionados para a Pesquisa Urbanística do Entorno dos Domicílios, por existência de banheiro ou sanitário e número de banheiros de uso exclusivo do domicílio e existência e características do entorno, em Favelas e Comunidades Urbanas e fora de Favelas e Comunidades Urbanas - Municípios com presença de Favelas e Comunidades Urbanas",False,
10344,"Domicílios particulares permanentes ocupados e moradores em domicílios particulares permanentes ocupados em setores censitários selecionados para a Pesquisa Urbanística do Entorno dos Domicílios, por tipo de esgotamento sanitário e existência e características do entorno, em Favelas e Comunidades Urbanas e fora de Favelas e Comunidades Urbanas - Municípios com presença de Favelas e Comunidades Urbanas",False,
10345,"Domicílios particulares permanentes ocupados e moradores em domicílios particulares permanentes ocupados em setores censitários selecionados para a Pesquisa Urbanística do Entorno dos Domicílios, por destino do lixo e existência e características do entorno, em Favelas e Comunidades Urbanas e fora de Favelas e Comunidades Urbanas - Municípios com presença de Favelas e Comunidades Urbanas",False,
10346,"Número de estabelecimentos, por espécie (finalidade ou uso), e número de edificações em construção ou em reforma em setores selecionados para a Pesquisa Urbanística do Entorno dos Domicílios, por existência e características do entorno, em Favelas e Comunidades Urbanas e fora de Favelas e Comunidades Urbanas - Municípios com presença de Favelas e Comunidades Urbanas",False,
10381,"Pessoas de 10 anos ou mais ocupadas na semana de referência e sua distribuição, por cor ou raça, segundo as classes de rendimento de todos os trabalhos",False,
10392,"Pessoas indígenas de 2 anos ou mais de idade, idade mediana de pessoas indígenas com 2 anos ou mais de idade, por status de declaração de etnia, status de declaração de língua indígena, condição de falar português no domicílio, localização e situação do domicílio",False,
10412,"Número de etnias, povos ou grupos indígenas e número de línguas indígenas faladas ou utilizadas por pessoas indígenas nos domicílios",False,
10413,"Número de etnias, povos ou grupos indígenas em Terras Indígenas e número de línguas indígenas faladas ou utilizadas por pessoas indígenas nos domicílios em Terras Indígenas",False,
10426,"Pessoas indígenas e idade mediana das pessoas indígenas, por status de declaração de etnia, localização e situação do domicílio",False,
1539,"Pessoas de 10 anos ou mais de idade, por estado conjugal",False,
2145,"Naturalizados brasileiros e Estrangeiros, por grupos de anos em que fixaram residência no país, sexo e grupos de idade",True,13_migracao
3182,"Pessoas que já residiram fora do município, por tempo ininterrupto de residência no município, sexo e grupos de idade",True,13_migracao
3517,"Famílias únicas e conviventes principais residentes em domicílios particulares, por número de componentes, segundo o sexo, os grupos de idade e o nível de instrução das pessoas responsáveis pelas famílias",False,
4709,"População residente, Variação absoluta de população residente e Taxa de crescimento geométrico",True,01_populacao
4711,"Domicílios recenseados, por espécie",True,03_domicilios
4712,"Domicílios particulares permanentes ocupados, Moradores em domicílios particulares permanentes ocupados e Média de moradores em domicílios particulares permanentes ocupados",True,03_domicilios
4714,"População Residente, Área territorial e Densidade demográfica",True,01_populacao
617,Brasileiros natos por unidade da federação de nascimento e grupos de idade,False,
631,"População residente, por sexo e lugar de nascimento",True,13_migracao
6326,"Domicílios particulares permanentes ocupados, por tipo de domicílio",True,03_domicilios
6417,"Pessoas de 10 anos ou mais de idade, por cor ou raça, segundo o sexo e a religião",False,
6580,"Pessoas de 14 anos ou mais de idade, por condição em relação à força de trabalho e condição de ocupação na semana de referência, sexo e grupos de idade",True,07_trabalho
6584,"Óbitos de pessoas que haviam residido com moradores dos domicílios particulares, por mês e ano de ocorrência do falecimento, sexo e grupos de idade das pessoas ao falecerem",True,18_registro_obitos
6591,"Moradores em domicílios particulares permanentes ocupados, em setores censitários selecionados para a Pesquisa Urbanística do Entorno dos Domicílios, por sexo, grupos de idade e existência e características do entorno",False,
6740,"Pessoas de até 5 anos de idade, por existência e tipo de registro de nascimento, segundo a cor ou raça e a idade",True,18_registro_obitos
6741,"Pessoas indígenas de até 5 anos de idade, por existência e tipo de registro de nascimento, segundo a idade",False,
6750,"Moradores em domicílios particulares permanentes ocupados, em setores censitários selecionados para a Pesquisa Urbanística do Entorno dos Domicílios, por sexo, cor ou raça e existência e características do entorno",False,
6751,"Domicílios particulares permanentes ocupados e moradores em domicílios particulares permanentes ocupados, em setores censitários selecionados para a Pesquisa Urbanística do Entorno dos Domicílios, por existência de ligação à rede geral de distribuição de água e principal forma de abastecimento de água, e existência e características do entorno",False,
6752,"Domicílios particulares permanentes ocupados e moradores em domicílios particulares permanentes ocupados, em setores selecionados para a Pesquisa Urbanística do Entorno dos Domicílios, por existência de banheiro ou sanitário e número de banheiros de uso exclusivo do domicílio, e existência e características do entorno",False,
6803,"Domicílios particulares permanentes ocupados, por existência de ligação à rede geral de distribuição de água e principal forma de abastecimento de água",True,04_saneamento
6804,"Domicílios particulares permanentes ocupados, por existência de canalização de água e principal forma de abastecimento de água",True,04_saneamento
6805,"Domicílios particulares permanentes ocupados, por tipo de esgotamento sanitário",True,04_saneamento
6806,"Domicílios particulares permanentes ocupados, por existência de banheiro ou sanitário e número de banheiros de uso exclusivo do domicílio e por tipo de esgotamento sanitário",True,04_saneamento
6892,"Domicílios particulares permanentes ocupados, por destino do lixo",True,04_saneamento
6893,"Moradores em domicílios particulares permanentes ocupados, por tipo do domicílio, segundo grupos de idade e cor ou raça",False,
6894,"Moradores em domicílios particulares permanentes ocupados, por existência de ligação à rede geral de distribuição de água e principal forma de abastecimento de água, segundo grupos de idade e cor ou raça",True,04_saneamento
6909,"Moradores em domicílios particulares permanentes ocupados, por existência de canalização de água e a principal forma de abastecimento de água, segundo grupos de idade e cor ou raça",True,04_saneamento
7240,"População, total e indígena, de 15 anos ou mais de idade, por alfabetização, sexo, idade, quesito de declaração e localização do domicílio",False,
7523,"Domicílios particulares permanentes ocupados e moradores em domicílios particulares permanentes ocupados, em setores censitários selecionados para a Pesquisa Urbanística do Entorno dos Domicílios, por destino do lixo, e existência e características do entorno",False,
7555,"Moradores em domicílios particulares permanentes ocupados, por tipo de esgotamento sanitário, segundo grupos de idade e cor ou raça",True,04_saneamento
8175,"População indígena, por localização do domicílio, grupos de idade e sexo",False,
8176,"População quilombola, por localização do domicílio, grupos de idade e sexo",False,
8177,"Índice de envelhecimento, idade mediana e razão de sexo da população indígena, segundo localização do domicílio e quesito de declaração",False,
8178,"Índice de envelhecimento, idade mediana e razão de sexo da população quilombola por localização do domicílio",False,
8180,"Pessoas indígenas de 15 anos ou mais de idade, total e as alfabetizadas, por sexo e grupos de idade",True,10_indigenas
8181,Taxa de alfabetização das pessoas indígenas de 15 anos ou mais de idade por sexo e grupos de idade,True,10_indigenas
9397,"Moradores em domicílios particulares permanentes ocupados, por existência de banheiro ou sanitário e número de banheiros de uso exclusivo do domicílio e por tipo de esgotamento sanitário, segundo grupos de idade e cor ou raça",True,04_saneamento
9425,"População, total e indígena, de 15 anos ou mais de idade residente em Terras Indígenas, por alfabetização, sexo, idade e quesito de declaração, segundo as Terras Indígenas",False,
9514,"População residente, por sexo, idade e forma de declaração da idade",True,01_populacao
9515,"Índice de envelhecimento, idade mediana e razão de sexo da população",True,01_populacao
9517,"Pessoas de 14 anos ou mais de idade, por condição em relação à força de trabalho e condição de ocupação na semana de referência, sexo, cor ou raça e nível de instrução",True,07_trabalho
9537,"Pessoas de 10 anos ou mais de idade, por religião, segundo o sexo e os grupos de idade",True,15_religiao
9541,"Moradores em domicílios particulares permanentes ocupados, por destino do lixo, segundo grupos de idade e cor ou raça",True,04_saneamento
9542,"Pessoas de 15 anos ou mais de idade, total e as alfabetizadas, por sexo, cor ou raça e grupos de idade",True,05_educacao
9543,"Taxa de alfabetização das pessoas de 15 anos ou mais de idade por sexo, cor ou raça e grupos de idade",True,05_educacao
9578,"População residente, total e quilombola, por localização do domicílio",True,11_quilombolas
9583,"Domicílios particulares permanentes ocupados, em setores censitários selecionados para a Pesquisa Urbanística do Entorno dos Domicílios, por tipo de domicílio e existência e características do entorno",True,09_entorno_urbano
9584,"Domicílios em setores censitários selecionados para a Pesquisa Urbanística do Entorno dos Domicílios, por espécie, e existência e características do entorno",True,09_entorno_urbano
9585,"Domicílios particulares permanentes ocupados, em setores censitários selecionados para a Pesquisa Urbanística do Entorno dos Domicílios, por existência e características do entorno, segundo as classes de tamanho de população dos municípios",False,
9586,"Quantidade de faces de quadras por existência e características do entorno, em setores censitários selecionados para a Pesquisa Urbanística do Entorno dos Domicílios",True,09_entorno_urbano
9587,"Moradores em domicílios particulares permanentes ocupados, em setores censitários selecionados para a Pesquisa Urbanística do Entorno dos Domicílios, por sexo, grupos de idade e características do entorno por bueiro, iluminação pública, calçada e rampa para cadeirante",True,09_entorno_urbano
9605,"População residente, por cor ou raça, nos Censos Demográficos",True,02_cor_raca
9606,"População residente, por cor ou raça, segundo o sexo e a idade",True,02_cor_raca
9608,"População indígena, por grupos de idade e sexo",True,10_indigenas
9718,"População residente, total e indígena, por localização do domicílio e quesito de declaração indígena nos Censos Demográficos - Primeiros Resultados do Universo",True,10_indigenas
9719,"População residente em terras indígenas, total e indígenas, por quesito de declaração indígena, segundo as Terras Indígenas - Primeiros Resultados do Universo",False,
9720,"Domicílios particulares permanentes ocupados com pelo menos um morador indígena e Moradores, total e indígenas, em domicílios particulares permanentes ocupados com pelo menos um morador indígena, por localização do domicílio, nos Censos Demográficos – Primeiros Resultados do Universo",True,10_indigenas
9721,"Domicílios particulares permanentes ocupados com pelo menos um morador indígena e Moradores, total e indígenas, em domicílios particulares permanentes ocupados com pelo menos um morador indígena, segundo as Terras Indígenas – Primeiros Resultados do Universo",False,
9722,"Domicílios particulares permanentes ocupados localizados em terras indígenas e Moradores, total e indígenas, em domicílios particulares permanentes ocupados localizados em terras indígenas, segundo as Terras Indígenas, nos Censos Demográficos – Primeiros Resultados do Universo",False,
9723,"População residente em territórios quilombolas, total e quilombola, segundo os Territórios Quilombolas",False,
9724,"Domicílios particulares permanentes ocupados com pelo menos um morador quilombola e Moradores, total e moradores quilombolas, em domicílios particulares permanentes ocupados com pelo menos um morador quilombola, por localização do domicílio",True,11_quilombolas
9725,"Domicílios particulares permanentes ocupados localizados em territórios quilombolas e Moradores, total e quilombolas, em domicílios particulares permanentes ocupados em territórios quilombolas, segundo os Territórios Quilombolas",False,
9726,"Domicílios particulares permanentes ocupados com pelo menos um morador quilombola e Moradores, total e quilombolas, em domicílios particulares permanentes ocupados com pelo menos um morador quilombola, segundo os Territórios Quilombolas",False,
9727,"Domicílios particulares permanentes ocupados e Moradores, total e quilombolas, em domicílios particulares permanentes ocupados, segundo localização do domicílio",False,
9728,"Domicílios particulares permanentes ocupados e Moradores, total e indígenas, em domicílios particulares permanentes ocupados, por localização do domicílio, nos Censos Demográficos – Primeiros Resultados do Universo",False,
9756,"Índice de envelhecimento, idade mediana e razão de sexo, por cor ou raça",True,02_cor_raca
9757,"Índice de envelhecimento, idade mediana e razão de sexo da população indígena, segundo quesito de declaração",False,
9764,"População residente em terras indígenas, total e indígenas, por grupos de idade, sexo e quesito de declaração indígena, segundo as Terras Indígenas",False,
9765,"População residente em territórios quilombolas, total e quilombola, por grupos de idade e sexo, segundo os Territórios Quilombolas",False,
9766,"Índice de envelhecimento, idade mediana e razão de sexo da população residente em terras indígenas, total e indígenas, segundo quesito de declaração e as Terras Indígenas",False,
9767,"Índice de envelhecimento, idade mediana e razão de sexo da população residente em territórios quilombolas, total e quilombola, segundo os Territórios Quilombolas",False,
9792,"População total e quilombola de 15 anos ou mais de idade, por alfabetização, sexo, idade e localização do domicílio",False,
9793,"Taxa de alfabetização da população total e quilombola de 15 anos ou mais de idade, por sexo, idade e localização do domicílio",False,
9794,"População de 15 anos ou mais de idade residente em territórios quilombolas, total e quilombola, por alfabetização, sexo e idade, segundo os Territórios Quilombolas",False,
9795,"Taxa de alfabetização da população de 15 anos ou mais de idade residente em territórios quilombolas, total e quilombola, por sexo e idade, segundo os Territórios Quilombolas",False,
9802,"População residente, total e quilombolas, em Territórios Quilombolas, por sexo, idade e forma de declaração, segundo os Territórios Quilombolas",False,
9803,"Domicílios particulares permanentes ocupados, total e com pelo menos um morador quilombola, por tipo de domicílio e localização do domicílio",False,
9804,"Domicílios particulares permanentes ocupados, total e com pelo menos um morador quilombola, por existência de ligação à rede geral de distribuição de água e principal forma de abastecimento de água e localização do domicílio",False,
9805,"População quilombola, por sexo, idade, forma de declaração da idade e localização do domicílio",False,
9806,"Domicílios particulares permanentes ocupados localizados em Territórios Quilombolas, total e com pelo menos um morador quilombola, por existência de ligação à rede geral de distribuição de água e principal forma de abastecimento de água e segundo os Territórios Quilombolas",False,
9807,"Domicílios particulares permanentes ocupados, total e com pelo menos um morador quilombola, por existência de canalização de água e principal forma de abastecimento de água e localização do domicílio",False,
9808,"Índice de envelhecimento, idade mediana e razão de sexo, total e quilombolas, segundo a localização do domicílio",False,
9809,"Índice de envelhecimento, idade mediana e razão de sexo das pessoas residentes em Territórios Quilombolas, total e quilombolas, segundos os Territórios Quilombolas",False,
9810,"Domicílios particulares permanentes ocupados localizados em Territórios Quilombolas, total e com pelo menos um morador quilombola, por tipo de domicílio e segundo os Territórios Quilombolas",False,
9811,"Domicílios particulares permanentes ocupados localizados em Territórios Quilombolas, total e com pelo menos um morador quilombola, por existência de canalização de água e principal forma de abastecimento, segundo os Territórios Quilombolas",False,
9812,"Domicílios particulares permanentes ocupados, total e com pelo menos um morador quilombola, por existência de banheiro ou sanitário e número de banheiros de uso exclusivo do domicílio, por tipo de esgotamento sanitário e localização do domicílio",False,
9813,"Domicílios particulares permanentes ocupados localizados em Territórios Quilombolas, total e com pelo menos um morador quilombola, por existência de banheiro ou sanitário e número de banheiros de uso exclusivo do domicílio e por tipo de esgotamento sanitário, segundo os Territórios Quilombolas",False,
9814,"Domicílios particulares permanentes ocupados, total e com pelo menos um morador quilombola, por destino do lixo e localização do domicílio",False,
9815,"Domicílios particulares permanentes ocupados localizados em Territórios Quilombolas, total e com pelo menos um morador quilombola, por destino do lixo e segundo os Territórios Quilombolas",False,
9816,"Moradores em domicílios particulares permanentes ocupados, total e com pelo menos um morador quilombola, por tipo de domicílio, segundo os grupos de idade e a localização do domicílio",False,
9817,"Moradores, total e quilombolas, em domicílios particulares permanentes ocupados em Territórios Quilombolas, por tipo de domicílio, segundo os grupos de idade e os Territórios Quilombolas",False,
9818,"Moradores, total e quilombolas, em domicílios particulares permanentes ocupados, total e com pelo menos um morador quilombola, por existência de ligação à rede geral de distribuição de água e a principal forma de abastecimento, segundo os grupos de idade e a localização do domicílio",False,
9819,"Moradores, total e quilombolas, em domicílios particulares permanentes ocupados localizados em Territórios Quilombolas, por existência de ligação à rede geral de distribuição de água e a principal forma de abastecimento, segundo os grupos de idade e os Territórios Quilombolas",False,
9820,"Moradores, total e quilombolas, em domicílios particulares permanentes ocupados, total e com pelo menos um morador quilombola, por existência de canalização de água e a principal forma de abastecimento de água, grupos de idade e localização do domicílio",False,
9821,"Moradores, total e quilombolas, em domicílios particulares permanentes ocupados localizados em Territórios Quilombolas, por existência de canalização de água e a principal forma de abastecimento de água, grupos de idade e segundo os Territórios Quilombolas",False,
9822,"Moradores, total e quilombolas, em domicílios particulares permanentes ocupados, total e com pelo menos um morador quilombola, por existência de banheiro ou sanitário e número de banheiros de uso exclusivo do domicílio e por tipo de esgotamento sanitário, segundo os grupos de idade e a localização do domicílio",False,
9823,"Moradores, total e quilombolas, em domicílios particulares permanentes ocupados localizados em Territórios Quilombolas, por existência de banheiro ou sanitário e número de banheiros de uso exclusivo do domicílio e por tipo de esgotamento sanitário, segundo os grupos de idade e os Territórios Quilombolas",False,
9824,"Moradores, total e quilombolas, em domicílios particulares permanentes ocupados localizados em Territórios Quilombolas, por destino do lixo, segundo os grupos de idade e os Territórios Quilombolas",False,
9825,"Moradores, total e quilombolas, em domicílios particulares permanentes ocupados, total e com pelo menos um morador quilombola, por destino do lixo, segundo os grupos de idade e a localização do domicílio",False,
9837,"Moradores em domicílios particulares permanentes ocupados, em setores censitários selecionados para a Pesquisa Urbanística do Entorno dos Domicílios, por sexo, cor ou raça e existência e características do entorno por bueiro, iluminação pública, calçada e rampa para cadeirante",False,
9838,"Domicílios particulares permanentes ocupados e moradores em domicílios particulares permanentes ocupados, em setores selecionados para a Pesquisa Urbanística do Entorno dos Domicílios, por existência de banheiro ou sanitário e número de banheiros de uso exclusivo do domicílio, e existência e características do entorno por bueiro, iluminação pública, calçada e rampa para cadeirante",False,
9839,"Domicílios particulares permanentes ocupados e moradores em domicílios particulares permanentes ocupados, em setores censitários selecionados para a Pesquisa Urbanística do Entorno dos Domicílios, por destino do lixo, e existência e características do entorno por bueiro, iluminação pública, calçada e rampa para cadeirante",False,
9841,"Taxa de alfabetização da população, total e indígena, de 15 anos ou mais de idade, por sexo, idade, quesito de declaração e localização do domicílio",False,
9842,"Taxa de alfabetização da população, total e indígena, de 15 anos ou mais de idade residente em Terras Indígenas, por sexo, idade e quesito de declaração, segundo as Terras Indígenas",False,
9843,"Pessoas de até 5 anos de idade, total e indígenas, por existência e tipo de registro de nascimento, segundo a idade, quesito de declaração e localização do domicílio",False,
9844,"Pessoas de até 5 anos de idade, total e indígenas, residentes em Terras Indígenas, por existência e tipo de registro de nascimento, idade e quesito de declaração, segundo as Terras Indígenas",False,
9845,"População, total e indígena, por sexo, idade, forma de declaração da idade, quesito de declaração e localização do domicílio",False,
9846,"População, total e indígena, residente em Terras Indígenas, por sexo, idade, forma de declaração da idade e quesito de declaração, segundo as Terras Indígenas",False,
9847,"Índice de envelhecimento, idade mediana e razão de sexo, total e indígenas, por quesito de declaração e localização do domicílio",False,
9848,"Domicílios particulares permanentes ocupados, total e com pelo menos um morador indígena, e moradores, total e indígenas, em domicílios particulares permanentes ocupados, por tipo de domicílio, principal forma de abastecimento de água, existência de canalização de água, tipo de esgotamento sanitário, destino do lixo e localização do domicílio",False,
9849,"Domicílios particulares permanentes ocupados, total e com pelo menos um morador indígena, localizados em terras indígenas, e moradores, total e indígenas, em domicílios particulares permanentes ocupados localizados em terras indígenas, por tipo de domicílio, principal forma de abastecimento de água, existência de canalização de água, tipo de esgotamento sanitário e destino do lixo, segundo as Terras Indígenas",False,
9850,"Moradores, total e indígenas, em domicílios particulares permanentes ocupados, por tipo de domicílio, existência de ligação à rede geral de distribuição de água e principal forma de abastecimento de água, existência de canalização de água, existência de banheiro ou sanitário e número de banheiros de uso exclusivo do domicílio, grupos de idade e localização do domicílio",False,
9851,"Moradores, total e indígenas, em domicílios particulares permanentes ocupados localizados em terras indígenas, por tipo de domicílio, existência de ligação à rede geral de distribuição de água e principal forma de abastecimento de água, existência de canalização de água, existência de banheiro ou sanitário e número de banheiros de uso exclusivo do domicílio e grupos de idade, segundo as Terras Indígenas",False,
9852,"Moradores, total e indígenas, em domicílios particulares permanentes ocupados, por tipo de domicílio, existência de ligação à rede geral de distribuição de água e principal forma de abastecimento de água, existência de canalização de água, tipo de esgotamento sanitário, grupos de idade e localização do domicílio",False,
9853,"Moradores, total e indígenas, em domicílios particulares permanentes ocupados localizados em terras indígenas, por tipo de domicílio, existência de ligação à rede geral de distribuição de água e principal forma de abastecimento de água, existência de canalização de água, tipo de esgotamento sanitário e grupos de idade, segundo as Terras Indígenas",False,
9854,"Moradores, total e indígenas, em domicílios particulares permanentes ocupados, por tipo de domicílio, destino do lixo, grupos de idade e localização do domicílio",False,
9855,"Moradores, total e indígenas, em domicílios particulares permanentes ocupados localizados em terras indígenas, por tipo de domicílio, destino do lixo e grupos de idade, segundo as Terras Indígenas",False,
9856,"Domicílios, total e com pelo menos um morador indígena, e Moradores, total e indígenas, em domicílios, por espécie e localização do domicílio",False,
9858,"Moradores, total e indígenas, de 15 anos ou mais, total e alfabetizados, e taxa de alfabetização de moradores de 15 anos ou mais, total e indígenas, por tipo de domicílio, principal forma de abastecimento de água, existência de canalização de água, tipo de esgotamento sanitário, destino do lixo e localização do domicílio",False,
9859,"Moradores, total e indígenas, de 15 anos ou mais, total e alfabetizados, em domicílios particulares permanentes ocupados localizados em terras indígenas, e taxa de alfabetização de moradores de 15 anos ou mais, total e indígena, em domicílios particulares permanentes ocupados localizados em terras indígenas, por tipo de domicílio, principal forma de abastecimento de água, existência de canalização de água, tipo de esgotamento sanitário e destino do lixo, segundo as Terras Indígenas",False,
9860,"Domicílios particulares permanentes ocupados, total e com pelo menos um morador indígena, e moradores, total e indígenas, em domicílios particulares permanentes ocupados, por tipo de domicílio, existência de ligação à rede geral de distribuição de água e principal forma de abastecimento de água, existência de canalização de água, existência de banheiro ou sanitário e número de banheiros de uso exclusivo do domicílio, tipo de esgotamento sanitário e localização do domicílio",False,
9861,"Domicílios particulares permanentes ocupados, total e com pelo menos um morador indígena, localizados em terras indígenas, e moradores, total e indígenas, em domicílios particulares permanentes ocupados localizados em terras indígenas, por tipo de domicílio, existência de ligação à rede geral de distribuição de água e principal forma de abastecimento de água, existência de canalização de água, existência de banheiro ou sanitário e número de banheiros de uso exclusivo do domicílio e tipo de esgotamento sanitário, segundo as Terras Indígenas",False,
9862,"Moradores, total e indígenas, em domicílios, por espécie, grupos de idade, quesito de declaração e localização do domicílio",False,
9866,"Domicílios não ocupados, por espécie e tipo de domicílio",True,03_domicilios
9872,"Taxa de pessoas até 5 anos de idade com registro de nascimento em cartório, por idade",True,18_registro_obitos
9873,"Taxa de pessoas indígenas de até 5 anos de idade com registro de nascimento em cartório, RANI e sem registro de nascimento, por idade",False,
9877,"Média de moradores em domicílios particulares, por sexo, cor ou raça e grupos de idade da pessoa responsável pelo domicílio",True,03_domicilios
9878,"Moradores em domicílios particulares, por condição no domicílio, segundo sexo, cor ou raça e grupos de idade da pessoa responsável pelo domicílio",False,
9879,"Domicílios particulares, por espécie de unidade doméstica, número de moradores, segundo sexo, cor ou raça e grupos de idade da pessoa responsável pelo domicílio",False,
9880,"Domicílios particulares, por tipo de domicílio e número de moradores, segundo sexo, cor ou raça e grupos de idade da pessoa responsável pelo domicílio",True,03_domicilios
9881,Domicílios particulares por presença de cônjuge da pessoa responsável pelo domicílio,True,14_familias_fecundidade
9882,"Domicílios particulares, por presença de cônjuge da pessoa responsável e filhos da pessoa responsável ou do cônjuge, segundo o sexo da pessoa responsável pelo domicílio",True,14_familias_fecundidade
9883,"Número de favelas e comunidades urbanas, segundo os Municípios",True,17_favelas
9884,"População residente em favelas e comunidades urbanas, por cor ou raça, sexo e grupos de idade, segundo as Favelas e Comunidades Urbanas",False,
9885,"Índice de envelhecimento, idade mediana e razão de sexo da população residente em favelas e comunidades urbanas, por cor ou raça, segundo as Favelas e Comunidades Urbanas",False,
9886,"Pessoas de 15 anos ou mais de idade residentes em favelas e comunidades urbanas, por alfabetização, cor ou raça, sexo e grupos de idade, segundo as Favelas e Comunidades Urbanas",False,
9887,"Domicílios e população residente em favelas e comunidades urbanas, por espécie de domicílio, segundo as Favelas e Comunidades Urbanas",True,17_favelas
9888,"População residente, Área territorial e Densidade demográfica em favelas e comunidades urbanas, segundo as Favelas e Comunidades Urbanas",True,17_favelas
9889,"Número de estabelecimentos, por espécie (finalidade ou uso), e número de edificações em construção ou em reforma em favelas e comunidades urbanas, segundo as Favelas e Comunidades Urbanas",True,17_favelas
9890,"Domicílios particulares permanentes ocupados em favelas e comunidades urbanas, por tipo de domicílio, segundo as Favelas e Comunidades Urbanas",True,17_favelas
9891,"Domicílios particulares permanentes ocupados em favelas e comunidades urbanas, por existência de canalização de água e principal forma de abastecimento de água, segundo as Favelas e Comunidades Urbanas",True,17_favelas
9892,"Domicílios particulares permanentes ocupados em favelas e comunidades urbanas, por existência de banheiro ou sanitário e número de banheiros de uso exclusivo do domicílio e tipo de esgotamento sanitário, segundo as Favelas e Comunidades Urbanas",True,17_favelas
9893,"Domicílios particulares permanentes ocupados em favelas e comunidades urbanas, por destino do lixo, segundo as Favelas e Comunidades Urbanas",True,17_favelas
9894,"Domicílios particulares permanentes ocupados em favelas e comunidades urbanas, por existência de ligação à rede geral de distribuição de água e principal forma de abastecimento de água, segundo as Favelas e Comunidades Urbanas",False,
9895,"Moradores em domicílios particulares permanentes ocupados em favelas e comunidades urbanas, por tipo de domicílio, cor ou raça, sexo e grupos de idade, segundo as Favelas e Comunidades Urbanas",False,
9896,"Moradores em domicílios particulares permanentes ocupados em favelas e comunidades urbanas, por existência de ligação à rede geral de distribuição de água e principal forma de abastecimento de água, cor ou raça, sexo e grupos de idade, segundo as Favelas e Comunidades Urbanas",False,
9897,"Moradores em domicílios particulares permanentes ocupados em favelas e comunidades urbanas, por existência de canalização de água e a principal forma de abastecimento de água, cor ou raça, sexo e grupos de idade, segundo as Favelas e Comunidades Urbanas",False,
9898,"Moradores em domicílios particulares permanentes ocupados em favelas e comunidades urbanas, por existência de banheiro ou sanitário e número de banheiros de uso exclusivo do domicílio, tipo de esgotamento sanitário, cor ou raça, sexo e grupos de idade, segundo as Favelas e Comunidades Urbanas",False,
9899,"Moradores em domicílios particulares permanentes ocupados em favelas e comunidades urbanas, por destino do lixo, cor ou raça, sexo e grupos de idade, segundo as Favelas e Comunidades Urbanas",False,
9900,"População residente em favelas e comunidades urbanas, total e indígena, por sexo e grupos de idade, segundo as Favelas e Comunidades Urbanas",False,
9922,"Domicílios particulares permanentes ocupados, moradores em domicílios particulares permanentes ocupados e média de moradores em domicílios particulares permanentes ocupados, segundo a situação do domicílio",True,03_domicilios
9923,"População residente, por situação do domicílio",True,01_populacao
9928,"Domicílios particulares permanentes ocupados, por tipo de material das paredes externas, condição de ocupação do domicílio e tipo do domicílio",True,08_habitacao_internet
9929,"Domicílios particulares permanentes ocupados, por condição de ocupação do domicílio, segundo o número de moradores com 15 anos ou mais de idade e número de moradores com 14 anos ou menos de idade",True,08_habitacao_internet
9930,"Domicílios particulares permanentes ocupados, por número de cômodos, condição de ocupação do domicílio e tipo do domicílio",True,08_habitacao_internet
9931,"Domicílios particulares permanentes ocupados, por número de cômodos, número de banheiros de uso exclusivo do domicílio e número de dormitórios",True,08_habitacao_internet
9933,"Domicílios particulares permanentes ocupados, por número de moradores por dormitório, condição de ocupação do domicílio e tipo do domicílio",True,08_habitacao_internet
9934,"Domicílios particulares permanentes ocupados, por número de moradores por dormitório, segundo o número de moradores com 15 anos ou mais de idade e número de moradores com 14 anos ou menos de idade",False,
9935,"Domicílios particulares permanentes ocupados, por presença de máquina de lavar roupas, condição de ocupação do domicílio e tipo do domicílio",True,08_habitacao_internet
9936,"Domicílios particulares permanentes ocupados, por existência de conexão domiciliar à Internet, condição de ocupação do domicílio e tipo do domicílio",True,08_habitacao_internet
9937,"Moradores em domicílios particulares permanentes ocupados, por tipo de material das paredes externas, segundo a cor ou raça e os grupos de idade",False,
9938,"Moradores em domicílios particulares permanentes ocupados, por condição de ocupação do domicílio, segundo a cor ou raça e os grupos de idade",False,
9939,"Moradores em domicílios particulares permanentes ocupados, por número de cômodos, segundo a cor ou raça e os grupos de idade",False,
9940,"Moradores em domicílios particulares permanentes ocupados, por número de moradores por dormitório, segundo a cor ou raça e os grupos de idade",False,
9941,"Moradores em domicílios particulares permanentes ocupados, por presença de máquina de lavar roupa, segundo a cor ou raça e os grupos de idade",False,
9942,"Moradores em domicílios particulares permanentes ocupados, por existência de conexão domiciliar à Internet, segundo a cor ou raça e os grupos de idade",False,
9943,"Moradores indígenas em domicílios particulares permanentes ocupados, por tipo de material das paredes externas e grupos de idade",False,
9944,"Moradores indígenas em domicílios particulares permanentes ocupados, por condição de ocupação do domicílio e os grupos de idade",False,
9945,"Moradores indígenas em domicílios particulares permanentes ocupados, por número de cômodos e os grupos de idade",False,
9946,"Moradores indígenas em domicílios particulares permanentes ocupados, por número de moradores por dormitório e os grupos de idade",False,
9947,"Moradores indígenas em domicílios particulares permanentes ocupados, por presença de máquina de lavar roupa e os grupos de idade",False,
9948,"Moradores indígenas em domicílios particulares permanentes ocupados, por existência de conexão domiciliar à Internet e os grupos de idade",False,
